subject,trial_number,Cross_position,Circle_1,Position_1,Color_1,Circle_2,Position_2,Color_2,Position_3,Color_3,Position_4,Color_4,p_confidence,response_color,response_time,angle_1,angle_2,angle_3,angle_4,angle_1_cue,angle_2_cue,angle_3_cue,angle_4_cue
1,10,0,-1,-162.2563106,2,-1,-42.25631062,2,-102.2563106,1,17.74368938,6,7,1,56,-162.2563106,-42.25631062,-102.2563106,17.74368938,-72.25631062,47.74368938,-12.25631062,107.7436894
1,11,0,-1,-67.27948308,9,-1,52.72051692,1,-7.279483082,7,112.7205169,7,6,2,50,-67.27948308,52.72051692,-7.279483082,112.7205169,22.72051692,142.7205169,82.72051692,202.7205169
1,11,0,-1,-67.27948308,9,-1,52.72051692,1,-7.279483082,7,112.7205169,7,3,3,35,-67.27948308,52.72051692,-7.279483082,112.7205169,22.72051692,142.7205169,82.72051692,202.7205169
1,11,0,-1,-67.27948308,9,-1,52.72051692,1,-7.279483082,7,112.7205169,7,4,1,37,-67.27948308,52.72051692,-7.279483082,112.7205169,22.72051692,142.7205169,82.72051692,202.7205169
1,11,0,-1,-67.27948308,9,-1,52.72051692,1,-7.279483082,7,112.7205169,7,3,4,55,-67.27948308,52.72051692,-7.279483082,112.7205169,22.72051692,142.7205169,82.72051692,202.7205169
1,11,0,-1,-67.27948308,9,-1,52.72051692,1,-7.279483082,7,112.7205169,7,4,6,58,-67.27948308,52.72051692,-7.279483082,112.7205169,22.72051692,142.7205169,82.72051692,202.7205169
1,11,0,-1,-67.27948308,9,-1,52.72051692,1,-7.279483082,7,112.7205169,7,6,7,66,-67.27948308,52.72051692,-7.279483082,112.7205169,22.72051692,142.7205169,82.72051692,202.7205169
1,11,0,-1,-67.27948308,9,-1,52.72051692,1,-7.279483082,7,112.7205169,7,5,8,60,-67.27948308,52.72051692,-7.279483082,112.7205169,22.72051692,142.7205169,82.72051692,202.7205169
1,11,0,-1,-67.27948308,9,-1,52.72051692,1,-7.279483082,7,112.7205169,7,3,9,51,-67.27948308,52.72051692,-7.279483082,112.7205169,22.72051692,142.7205169,82.72051692,202.7205169
1,11,0,-1,-67.27948308,9,-1,52.72051692,1,-7.279483082,7,112.7205169,7,4,5,37,-67.27948308,52.72051692,-7.279483082,112.7205169,22.72051692,142.7205169,82.72051692,202.7205169
1,12,0,-1,-66.93465427,9,-1,53.06534573,8,-6.934654267,5,113.0653457,6,1,7,58,-66.93465427,53.06534573,-6.934654267,113.0653457,23.06534573,143.0653457,83.06534573,203.0653457
1,12,0,-1,-66.93465427,9,-1,53.06534573,8,-6.934654267,5,113.0653457,6,5,4,53,-66.93465427,53.06534573,-6.934654267,113.0653457,23.06534573,143.0653457,83.06534573,203.0653457
1,12,0,-1,-66.93465427,9,-1,53.06534573,8,-6.934654267,5,113.0653457,6,1,2,54,-66.93465427,53.06534573,-6.934654267,113.0653457,23.06534573,143.0653457,83.06534573,203.0653457
1,12,0,-1,-66.93465427,9,-1,53.06534573,8,-6.934654267,5,113.0653457,6,5,1,52,-66.93465427,53.06534573,-6.934654267,113.0653457,23.06534573,143.0653457,83.06534573,203.0653457
1,12,0,-1,-66.93465427,9,-1,53.06534573,8,-6.934654267,5,113.0653457,6,5,6,70,-66.93465427,53.06534573,-6.934654267,113.0653457,23.06534573,143.0653457,83.06534573,203.0653457
1,12,0,-1,-66.93465427,9,-1,53.06534573,8,-6.934654267,5,113.0653457,6,7,9,68,-66.93465427,53.06534573,-6.934654267,113.0653457,23.06534573,143.0653457,83.06534573,203.0653457
